"DateTime","BTC","ETH","USDT","SOL","BNB","Others"
"2023-07-02 02:00:00",593919902869.0204,231355402180.78745,83350667461.85008,7480816741.058715,38617731089.84696,244811689567.33643
"2023-07-09 02:00:00",588386302769.8214,224261596704.9475,83378229922.02725,8793538070.377176,36826502672.36469,237674256948.742
"2023-07-16 02:00:00",588688760272.4974,232186860311.81308,83638697109.96028,11027938984.855997,39133366992.27192,260095320766.83127
"2023-07-23 02:00:00",579011781251.3795,224292930098.86633,83805790864.52353,9908397094.680363,37079737143.72811,257544511974.11212
"2023-07-30 02:00:00",570777847228.8077,226054234665.2609,83831303950.04558,10177846858.96187,37322623522.18958,258761227480.80435
"2023-08-06 02:00:00",564871134074.4031,220485713339.8277,83820182250.89096,9168298628.262917,37380522463.43399,245971283893.44138
"2023-08-13 02:00:00",572314536770.0978,222158761589.37894,83366510395.23915,10110797083.629053,36966222009.86894,249492820448.92615
"2023-08-20 02:00:00",507902489124.0986,200703288493.3782,82838144743.45888,8913906808.72928,33388300806.63695,222608781984.0981
"2023-08-27 02:00:00",506344524471.9797,197908515869.4094,82811866940.55339,8272341288.056282,33288736495.74549,220014185479.14578
"2023-09-03 02:00:00",503799575059.6495,196798554997.71213,82901682430.00319,7967342850.406871,32993907646.9528,218108657064.7155
"2023-09-10 02:00:00",504461348552.25543,196584322818.26114,82992946190.50127,7984825882.952759,32957692204.18234,218605391141.03705
"2023-09-17 02:00:00",517748280581.96606,196589322503.6253,83065027653.27614,7871412204.4913,33069547649.925568,221530897545.01556
"2023-09-24 02:00:00",518139804929.4164,191623905873.7266,83206758665.032,8035147376.322002,32396394278.612644,221329705976.5404
"2023-10-01 02:00:00",525875522318.53955,200935947754.0943,83260095938.14577,8834373543.348381,33046306303.161613,224886840832.37036
"2023-10-08 02:00:00",545645259081.3614,196560758534.532,83500048193.17685,9647341956.849188,32673926884.98313,225071213752.94742
"2023-10-15 02:00:00",524102030360.87256,187007807773.30377,83529062839.9129,9159152924.45152,31784400609.799824,216186657702.3194
"2023-10-22 02:00:00",584019984977.6497,195948847306.6615,84181185815.08122,12245080661.425186,32513704451.181694,226863200750.88077
"2023-10-29 02:00:00",665656548615.5605,213663634184.2632,84557956914.1351,13267677498.61816,34252961268.42906,244381249292.14386
"2023-11-05 01:00:00",685425049680.7308,223385918567.2427,85430312992.87839,17795445856.750053,36020704252.850746,260958365194.84726
"2023-11-12 01:00:00",725589121192.4537,246911725799.46518,86668304904.3247,23640923685.154377,38143057154.32209,293912838734.6499
"2023-11-19 01:00:00",715108559322.432,236077730418.46545,87730704510.39658,24748165411.799564,37161761285.19125,289903152628.56506
"2023-11-26 01:00:00",739041621565.3634,250612513936.56274,88754420853.43018,24909552668.0608,35562651279.03567,300304709297.35724
"2023-12-03 01:00:00",772044524064.7035,260417483993.7984,89566800489.88713,27073588701.93658,34782863622.41277,301184287812.82166
"2023-12-10 01:00:00",855565500560.5372,281482967763.9848,90367602258.69978,30785230077.317932,36072569559.868645,334066771516.1716
"2023-12-17 01:00:00",826644310040.584,267678775505.2351,90827201158.34068,31419170811.432358,37066905729.53042,346048910118.9975
"2023-12-24 01:00:00",856152998776.969,277579548725.6057,91242168989.30872,46048035372.98992,41166333986.41363,364021325978.9929
"2023-12-31 01:00:00",825552768357.2721,275452259924.902,91698266069.95436,43721535764.93448,48096823112.33537,365935598913.4017
"2024-01-07 01:00:00",862003611939.41,269455154927.95142,93395210465.59216,40478211652.44459,46689615628.76587,339738864301.696
"2024-01-14 01:00:00",839625082477.8489,309827594268.34326,95005278753.54558,41408952803.089,45844781625.13303,357982109863.8902
"2024-01-21 01:00:00",816916901452.1448,296808097460.5056,95004214750.5442,40082852039.36517,47401247335.601,345838667327.5093
"2024-01-28 01:00:00",826120164361.4614,272592097858.73444,96048191584.48085,40816872228.03173,45727831936.91035,341645267731.2812
"2024-02-04 01:00:00",843451617252.0986,275951229578.09,96214400776.55109,42686938472.85393,44821440121.403725,343882131371.07263
"2024-02-11 01:00:00",937431367058.3652,300565713106.8423,96252271240.08586,47686155691.73884,48318668741.40254,365659941933.5852
"2024-02-18 01:00:00",1014161256671.4125,334865312939.13007,97630905480.54608,48019845083.58629,52776167194.273155,392414101716.95197
"2024-02-25 01:00:00",1012573552189.2938,359552435835.3614,97904752652.88187,45931122943.363976,57083221436.13043,405886618288.1485
"2024-03-03 01:00:00",1218483195345.6973,411220376778.1495,99242606118.26245,57475609041.673965,61458416874.655,497568090446.9918
"2024-03-10 01:00:00",1345375745456.6672,470057648001.5722,101800311676.20859,64090013435.67832,73208183490.36284,549989584476.981
"2024-03-17 01:00:00",1282730260164.3262,422717711013.55536,103231120604.17717,80736939720.9827,86208672198.01358,506711552123.91504
