quarter,cc,index
200608,RUS,46.323
200608,SGP,79.521
200608,SRB,56.2
200608,SVK,83.387
200608,SVN,89.1215
200608,SWE,92.1847
200608,THA,94.32
200608,TTO,76.1
200608,TUR,53.8
200608,TWN,91.67
200608,UGA,44.08
200608,UGA2,44.14221135
200608,USA,85.3
200608,ZAF,62.7
200609,AUT,84.5
200609,BEL,86.1
200609,BGR,75.76
200609,BLR,70.31
200609,BRA,4735381.1
200609,CAN,87.5
200609,CHE,98
200609,CHL,80.9
200609,CHN,83.54
200609,COL,74.1
200609,CRI,65.23
200609,CYP,90.54
200609,CZE,89.9
200609,DEU,89.3164
200609,DNK,86.9
200609,DOM,61.07
200609,EGY,27.503
200609,ESP,90.3
200609,EST,80.8
200609,FIN,87.5
200609,FRA,90.8
200609,GBR,84.8
200609,GRC,92.2629
200609,GTM,83.47
200609,HKG,71.3
200609,HND,168.2
200609,HRV,83.94
200609,HUN,74.4
200609,IRL,94.3
200609,IRQ,59.77208856
200609,ISL,62.7
200609,ISR,85.2
200609,ITA,87.9
200609,JOR,65.92
200609,JPN,100.7
200609,KOR,81.8812
200609,LKA,48.14047766
200609,LTU,81.4
200609,LUX,84.8
200609,LVA,79.1
200609,MEX,74.4
200609,NPL,59.82883292
200609,MDA,74.39060211
200609,MKD,86.96
200609,MLT,88.05
200609,MYS,93.4
200609,NGA,79.71
200609,NLD,86.3
200609,NOR,84.5
200609,PER,62.44
200609,PHL,69.45176839
200609,POL,87.3
200609,PRT,89.5
200609,PRY,57.4
200609,ROU,69.18
200609,RUS,46.545
200609,SGP,79.602
200609,SRB,56.6
200609,SVK,83.2196
200609,SVN,89.5915
200609,SWE,93.1834
200609,THA,94.37
200609,TTO,76.3
200609,TUR,54.4
200609,TWN,91.6
200609,UGA,44.43
200609,UGA2,44.556774
200609,USA,85.5
200609,ZAF,62.9
200610,AUT,84.8
200610,BEL,86.2
200610,BGR,76.38
200610,BLR,70.65
200610,BRA,4749396.6
200610,CAN,87.8
200610,CHE,98.8
200610,CHL,80.9
200610,CHN,83.69
200610,COL,74
200610,CRI,65.63
200610,CYP,91.4
200610,CZE,89.9
200610,DEU,89.5484
200610,DNK,87
200610,DOM,61.37
200610,EGY,28.187
200610,ESP,91.4
200610,EST,80.9
200610,FIN,88
200610,FRA,90.9
200610,GBR,84.9
200610,GRC,92.9489
200610,GTM,83.66
200610,HKG,70.7
200610,HND,169.1
200610,HRV,84.25
200610,HUN,74.9
200610,IRL,94.3
200610,IRQ,61.11087433
200610,ISL,63.2
200610,ISR,84.8
200610,ITA,88
200610,JOR,66.13
200610,JPN,100.7
200610,KOR,81.8812
200610,LKA,48.75130758
200610,LTU,82
200610,LUX,84.9
200610,LVA,79.6
200610,MEX,74.6
200610,NPL,59.2839954
200610,MDA,75.5809021
200610,MKD,87.18
200610,MLT,87.6
200610,MYS,93.5
200610,NGA,81.63
200610,NLD,86.2
200610,NOR,84.9
200610,PER,62.5
200610,PHL,69.6789284
200610,POL,87.3
200610,PRT,89.9
200610,PRY,58.2
200610,ROU,69.55
200610,RUS,46.715
200610,SGP,79.707
200610,SRB,56.9
200610,SVK,83.621
200610,SVN,89.6615
200610,SWE,93.3207
200610,THA,94.45
200610,TTO,77.1
200610,TUR,55.4
200610,TWN,91.69
200610,UGA,44.53
200610,UGA2,44.57276071
200610,USA,85.8
200610,ZAF,63.4
200611,AUT,84.8
200611,BEL,86.3
200611,BGR,76.93
200611,BLR,70.83
200611,BRA,4761971.3
200611,CAN,87.9
200611,CHE,99
200611,CHL,80.7
200611,CHN,83.75
200611,COL,74.3
200611,CRI,66.04
200611,CYP,91.34
200611,CZE,89.9
200611,DEU,89.5466
200611,DNK,86.8
200611,DOM,61.68
200611,EGY,28.392
200611,ESP,91.8
200611,EST,81.4
200611,FIN,88
200611,FRA,90.9
200611,GBR,85.1
200611,GRC,93.1008
200611,GTM,83.88
200611,HKG,70.8
200611,HND,170
200611,HRV,84.43
200611,HUN,75.1
200611,IRL,94.9
200611,IRQ,62.7382359
200611,ISL,63.4
200611,ISR,84.6
200611,ITA,88
200611,JOR,66.54
200611,JPN,100.6
200611,KOR,82.0409
200611,LKA,48.39393339
200611,LTU,82.3
200611,LUX,85
200611,LVA,79.9
200611,MEX,74.8
200611,NPL,59.68876
200611,MDA,76.86569977
200611,MKD,87.51
200611,MLT,84.29
200611,MYS,93.6
200611,NGA,83.74
200611,NLD,86
200611,NOR,85
200611,PER,62.56
200611,PHL,69.94278673
200611,POL,87.3
200611,PRT,90
200611,PRY,58.2
200611,ROU,70.01
200611,RUS,46.957
200611,SGP,79.888
200611,SRB,57.1
200611,SVK,83.8856
200611,SVN,89.8815
200611,SWE,93.3543
200611,THA,94.54
200611,TTO,77.3
200611,TUR,55.8
200611,TWN,91.87
200611,UGA,44.87
200611,UGA2,44.8522648
200611,USA,85.7
200611,ZAF,63.4
200612,AUT,84.9
200612,BEL,86.4
200612,BGR,77.44
200612,BLR,71.05
200612,BRA,4787094.3
200612,CAN,87.8
200612,CHE,99
200612,CHL,81
200612,CHN,83.88
200612,COL,74.5
200612,CRI,66.51
200612,CYP,91.14
200612,CZE,90
200612,DEU,90.3388
200612,DNK,86.8
200612,DOM,62.07
200612,EGY,28.544
200612,ESP,91.9
200612,EST,81.7
200612,FIN,88
200612,FRA,91.3
200612,GBR,85.5
200612,GRC,93.501
200612,GTM,84.33
200612,HKG,70.8
200612,HND,170.9
200612,HRV,84.32
200612,HUN,75.2
200612,IRL,95.4
200612,IRQ,64.19484061
200612,ISL,63.5
200612,ISR,84.5
200612,ITA,88.1
200612,JOR,67.02
200612,JPN,100.6
200612,KOR,82.1214
200612,LKA,48.89751947
200612,LTU,82.3
200612,LUX,85.2
200612,LVA,80
200612,MEX,75.1
200612,NPL,59.68362011
200612,MDA,77.7881012
200612,MKD,87.47
200612,MLT,84.41
200612,MYS,93.8
200612,NGA,85.12
200612,NLD,85.6
200612,NOR,85.1
200612,PER,62.64
200612,PHL,70.12659215
200612,POL,87.3
200612,PRT,90.1
200612,PRY,58.3
200612,ROU,70.33
200612,RUS,47.27
200612,SGP,80.08
200612,SRB,57.4
200612,SVK,83.875
200612,SVN,90.2615
200612,SWE,93.4648
200612,THA,94.48
200612,TTO,77.5
200612,TUR,55.7
200612,TWN,91.93
200612,UGA,45.46
200612,UGA2,45.55075664
200612,USA,85.6
200612,ZAF,63.7
200701,AUT,84.7
200701,BEL,86.5
200701,BGR,78.46
200701,BLR,71.33
200701,BRA,4801563.8
200701,CAN,87.8
200701,CHE,98.2
200701,CHL,81.3
200701,CHN,83.93
200701,COL,75.1
200701,CRI,66.95
200701,CYP,89.15
200701,CZE,91
200701,DEU,90.057
200701,DNK,86.4
200701,DOM,62.37
200701,EGY,28.6
200701,ESP,90.7
200701,EST,82.1
200701,FIN,87.7
200701,FRA,90.8
200701,GBR,84.9
200701,GRC,93.1716
200701,GTM,84.76
200701,HKG,71.2
200701,HND,171.9
200701,HRV,84.18
200701,HUN,76
200701,IRL,94.9
200701,IRQ,71.24972986
200701,ISL,63.5
200701,ISR,84.2
200701,ITA,88.1
200701,JOR,67.14
200701,JPN,100
200701,KOR,82.3604
200701,LKA,51.91990477
200701,LTU,81.8
200701,LUX,84.4
200701,LVA,80.7
200701,MEX,75.4
200701,NPL,58.59390239
200701,MDA,78.41040039
200701,MKD,87.7
200701,MLT,83.35
200701,MYS,93.9
200701,NGA,81.8
200701,NLD,85.4
200701,NOR,84.5
200701,PER,62.71
200701,PHL,70.2347247
200701,POL,87.3
200701,PRT,89.3
200701,PRY,58.4
200701,ROU,70.61
200701,RUS,47.506
200701,SGP,80.119
200701,SRB,57.8
200701,SVK,84.9257
200701,SVN,89.3515
200701,SWE,92.9856
200701,THA,94.59
200701,TTO,77.5
200701,TUR,55.5
200701,TWN,92.02
200701,UGA,45.47
200701,UGA2,45.45670218
200701,USA,85.9
200701,ZAF,64
200702,AUT,85.1
200702,BEL,87
200702,BGR,79.02
200702,BLR,71.64
200702,BRA,4814749.2
200702,CAN,88.2
200702,CHE,98.5
200702,CHL,81
200702,CHN,84.01
200702,COL,75.7
200702,CRI,67.02
200702,CYP,89.19
200702,CZE,91.4
200702,DEU,90.4504
200702,DNK,87.4
200702,DOM,62.27
200702,EGY,28.741
200702,ESP,90.9
200702,EST,82.4
200702,FIN,88.3
200702,FRA,91.1
200702,GBR,85.2
200702,GRC,91.5387
200702,GTM,85.22
200702,HKG,69.9
200702,HND,173
200702,HRV,84.38
200702,HUN,76.5
200702,IRL,96.1
200702,IRQ,68.08188989
200702,ISL,63.9
200702,ISR,84.1
200702,ITA,88.5
200702,JOR,67.21
200702,JPN,99.6
200702,KOR,82.7603
200702,LKA,52.8905242
200702,LTU,81.9
200702,LUX,86
200702,LVA,81.1
200702,MEX,75.7
200702,NPL,59.03525199
200702,MDA,78.88089752
200702,MKD,87.9
200702,MLT,83.7
200702,MYS,93.9
200702,NGA,80.37
200702,NLD,85.8
200702,NOR,84.9
200702,PER,62.87
200702,PHL,69.86916255
200702,POL,87.3
200702,PRT,89.4
200702,PRY,58.6
200702,ROU,70.72
200702,RUS,47.722
200702,SGP,80.073
200702,SRB,57.8
200702,SVK,85.1778
200702,SVN,89.4515
200702,SWE,93.4648
200702,THA,94.57
200702,TTO,77.7
200702,TUR,55.5
200702,TWN,92.36
200702,UGA,45.62
200702,UGA2,45.53655184
200702,USA,86.3
200702,ZAF,64
200703,AUT,85.5
200703,BEL,87.1
200703,BGR,79.08
200703,BLR,72.07
200703,BRA,4827533
200703,CAN,88.3
200703,CHE,98.5
200703,CHL,81.1
200703,CHN,84.05
200703,COL,76.1
200703,CRI,67.63
200703,CYP,90.43
200703,CZE,91.5
200703,DEU,90.5518
200703,DNK,87.8
200703,DOM,62.33
200703,EGY,28.741
200703,ESP,91.5
200703,EST,82.9
200703,FIN,88.9
200703,FRA,91.5
200703,GBR,85.5
200703,GRC,93.9032
200703,GTM,85.66
200703,HKG,71.1
200703,HND,174
200703,HRV,84.87
200703,HUN,77
200703,IRL,96.7
200703,IRQ,67.75108647
200703,ISL,64.4
200703,ISR,84.2
200703,ITA,88.6
200703,JOR,67.13
200703,JPN,100
200703,KOR,83.4004
200703,LKA,52.843134
200703,LTU,82.2
200703,LUX,86
200703,LVA,82.3
200703,MEX,75.9
200703,NPL,58.98043971
200703,MDA,79.35420227
200703,MKD,88.24
200703,MLT,84.44
200703,MYS,94.2
200703,NGA,82.66
200703,NLD,86.8
200703,NOR,85.5
200703,PER,62.96
200703,PHL,69.97855421
200703,POL,87.4
200703,PRT,90.9
200703,PRY,58.5
200703,ROU,70.79
200703,RUS,47.935
200703,SGP,80.107
200703,SRB,58.1
200703,SVK,85.167
200703,SVN,90.0715
200703,SWE,94.1217
200703,THA,94.58
200703,TTO,77.9
200703,TUR,56
200703,TWN,92.1
200703,UGA,45.8
200703,UGA2,45.74398151
200703,USA,86.7
200703,ZAF,64.4
200704,AUT,85.8
200704,BEL,87.2
200704,BGR,79.27
200704,BLR,72.44
200704,BRA,4838248.2
200704,CAN,88.6
200704,CHE,99.4
200704,CHL,81.4
200704,CHN,84.11
200704,COL,76.4
200704,CRI,67.89
200704,CYP,91.35
200704,CZE,91.7
200704,DEU,90.8539
200704,DNK,87.9
200704,DOM,62.48
200704,EGY,28.674
200704,ESP,93
200704,EST,83.1
200704,FIN,89.2
200704,FRA,91.8
200704,GBR,85.8
200704,GRC,94.184
200704,GTM,85.95
200704,HKG,70.9
200704,HND,174.7
200704,HRV,85.35
200704,HUN,77.2
200704,IRL,97.2
200704,IRQ,68.78949209
200704,ISL,64.9
200704,ISR,84.4
200704,ITA,88.7
200704,JOR,67.1
200704,JPN,100.4
200704,KOR,83.5601
200704,LKA,53.5034718
200704,LTU,82.5
200704,LUX,86.2
200704,LVA,82.8
200704,MEX,76
200704,NPL,58.64107837
200704,MDA,80.14769745
200704,MKD,88.43
200704,MLT,86.91
200704,MYS,94.2
200704,NGA,82.23
200704,NLD,87.2
200704,NOR,85.6
200704,PER,63.06
200704,PHL,69.89893738
200704,POL,87.5
200704,PRT,91.6
200704,PRY,58.6
200704,ROU,70.84
200704,RUS,48.218
200704,SGP,80.147
200704,SRB,58.2
200704,SVK,85.2091
200704,SVN,90.4915
200704,SWE,94.5439
200704,THA,94.55
200704,TTO,78.4
200704,TUR,56.9
200704,TWN,92.44
200704,UGA,45.94
200704,UGA2,45.83560325
200704,USA,86.8
200704,ZAF,64.7
200705,AUT,85.9
200705,BEL,87.3
200705,BGR,79.55
200705,BLR,72.88
200705,BRA,4850162.5
200705,CAN,88.8
200705,CHE,99.6
200705,CHL,81.6
200705,CHN,84.17
200705,COL,76.6
200705,CRI,68.1
200705,CYP,91.67
200705,CZE,91.9
200705,DEU,90.8403
200705,DNK,88
200705,DOM,62.68
200705,EGY,28.757
200705,ESP,93.2
200705,EST,83.7
200705,FIN,89.2
200705,FRA,91.9
200705,GBR,86
200705,GRC,94.3347
200705,GTM,86.08
200705,HKG,71
200705,HND,175.7
200705,HRV,85.98
200705,HUN,77.6
200705,IRL,97.5
200705,IRQ,68.43117573
200705,ISL,65.3
200705,ISR,84.2
200705,ITA,88.9
200705,JOR,67.35
200705,JPN,100.5
200705,KOR,83.6395
200705,LKA,53.54098118
200705,LTU,82.9
200705,LUX,86.2
200705,LVA,83.1
200705,MEX,76
200705,NPL,59.68681521
200705,MDA,80.8690033
200705,MKD,88.49
200705,MLT,87.63
200705,MYS,94.3
200705,NGA,81.59
200705,NLD,87.2
200705,NOR,85.7
200705,PER,63.13
200705,PHL,70.14976216
200705,POL,87.7
200705,PRT,91.7
200705,PRY,58.8
200705,ROU,71.23
200705,RUS,48.481
200705,SGP,80.43
200705,SRB,58.3
200705,SVK,85.0434
200705,SVN,91.2615
200705,SWE,94.6511
200705,THA,94.43
200705,TTO,78.6
200705,TUR,57.8
200705,TWN,92.59
200705,UGA,45.96
200705,UGA2,45.8854251
200705,USA,86.8
200705,ZAF,64.8
200706,AUT,86.1
200706,BEL,87.3
200706,BGR,79.77
200706,BLR,73.4
200706,BRA,4865445.4
200706,CAN,88.8
200706,CHE,99.6
200706,CHL,81.7
200706,CHN,84.2
200706,COL,76.8
200706,CRI,68.23
200706,CYP,91.97
200706,CZE,92.1
200706,DEU,90.7648
200706,DNK,87.9
200706,DOM,62.96
200706,EGY,28.895
200706,ESP,93.3
200706,EST,84.1
200706,FIN,89.4
200706,FRA,91.9
200706,GBR,86.2
200706,GRC,94.5071
200706,GTM,86.35
200706,HKG,71.1
200706,HND,176.4
200706,HRV,86.23
200706,HUN,77.8
200706,IRL,97.6
200706,IRQ,68.25865884
200706,ISL,65.7
200706,ISR,85.2
200706,ITA,89
200706,JOR,67.19
200706,JPN,100.3
200706,KOR,83.6395
200706,LKA,51.88345994
200706,LTU,83.1
200706,LUX,86.3
200706,LVA,83.5
200706,MEX,76.1
200706,NPL,59.56026807
200706,MDA,80.8690033
200706,MKD,88.5
200706,MLT,87.78
200706,MYS,94.5
200706,NGA,80.56
200706,NLD,86.8
200706,NOR,85.5
200706,PER,63.26
200706,PHL,70.40617403
200706,POL,87.9
200706,PRT,91.7
200706,PRY,58.9
200706,ROU,71.21
200706,RUS,48.84
200706,SGP,80.632
200706,SRB,58.8
200706,SVK,85.3912
200706,SVN,91.7315
200706,SWE,94.8622
200706,THA,94.48
200706,TTO,78.9
200706,TUR,58.1
200706,TWN,92.6
200706,UGA,46.14
200706,UGA2,46.17379772
200706,USA,86.9
200706,ZAF,65.3
200707,AUT,85.8
200707,BEL,87.6
200707,BGR,80.87
200707,BLR,73.98
200707,BRA,4872622.7
200707,CAN,89
200707,CHE,98.8
200707,CHL,82.1
200707,CHN,84.2
200707,COL,77
200707,CRI,68.09
200707,CYP,90.9
200707,CZE,92.6
200707,DEU,91.2586
200707,DNK,87.4
200707,DOM,63.23
200707,EGY,28.94
200707,ESP,92.1
200707,EST,84.4
200707,FIN,89
200707,FRA,91.7
200707,GBR,85.9
200707,GRC,93.6459
200707,GTM,86.72
200707,HKG,71.3
200707,HND,177.3
200707,HRV,86.18
200707,HUN,77.9
200707,IRL,97.9
200707,IRQ,68.58368229
200707,ISL,65.8
200707,ISR,86.4
200707,ITA,89.3
200707,JOR,67.11
200707,JPN,100.2
200707,KOR,83.8003
200707,LKA,51.10578082
200707,LTU,83.4
200707,LUX,85.1
200707,LVA,84.2
200707,MEX,76.3
200707,NPL,58.15854934
200707,MDA,81.75859833
200707,MKD,88.53
200707,MLT,88.19
200707,MUS,72.62
200707,MYS,94.8
200707,NGA,81.54
200707,NLD,86.5
200707,NOR,85.1
200707,PER,63.44
200707,PHL,71.03038575
200707,POL,88.1
200707,PRT,91.4
200707,PRY,59.6
200707,ROU,71.37
200707,RUS,49.352
200707,SGP,81.407
200707,SRB,58.9
200707,SVK,85.3936
200707,SVN,91.5915
200707,SWE,94.6076
200707,THA,94.55
200707,TTO,79.4
200707,TUR,57.6
200707,TWN,92.57
200707,UGA,46.27
200707,UGA2,46.2377572
200707,USA,87
200707,ZAF,65.7
200708,AUT,85.8
200708,BEL,87.6
200708,BGR,82.94
200708,BLR,74.52
200708,BRA,4896108.3
200708,CAN,89.1
200708,CHE,98.8
200708,CHL,82.3
200708,CHN,84.23
200708,COL,77.3
200708,CRI,68.46
200708,CYP,90.99
200708,CZE,92.9
200708,DEU,91.2534
200708,DNK,87.3
200708,DOM,63.31
200708,EGY,29.185
200708,ESP,92.3
200708,EST,84.8
200708,FIN,89.5
200708,FRA,92.3
200708,GBR,86.3
200708,GRC,92.6214
200708,GTM,87.29
200708,HKG,71.9
200708,HND,178.5
200708,HRV,86.54
200708,HUN,78
200708,IRL,98.4
200708,IRQ,68.00265447
200708,ISL,65.8
200708,ISR,86.7
200708,ITA,89.4
200708,JOR,67.61
200708,JPN,100.4
200708,KOR,83.8796
200708,LKA,51.56819751
200708,LTU,83.9
200708,LUX,86.5
200708,LVA,85.1
200708,MEX,76.5
200708,NPL,61.4392265
200708,MDA,83.55729675
200708,MKD,88.72
200708,MLT,88.41
200708,MUS,72.81
200708,MYS,95
200708,NGA,83.58
200708,NLD,86.8
200708,NOR,85.2
200708,PER,63.63
200708,PHL,71.30033312
200708,POL,87.8
200708,PRT,90.7
200708,PRY,60.6
200708,ROU,72.08
200708,RUS,49.895
200708,SGP,81.545
200708,SRB,59.6
200708,SVK,85.5773
200708,SVN,92.1515
200708,SWE,94.745
200708,THA,94.71
200708,TTO,79.7
200708,TUR,57.2
200708,TWN,92.67
200708,UGA,46.56
200708,UGA2,46.62571144
200708,USA,87.1
200708,ZAF,66.1
200709,AUT,85.9
200709,BEL,87.5
200709,BGR,83.83
200709,BLR,75.13
200709,BRA,4910793.3
200709,CAN,89.4
200709,CHE,98.8
200709,CHL,82.9
200709,CHN,84.37
200709,COL,77.4
200709,CRI,68.75
200709,CYP,92.18
200709,CZE,92.4
200709,DEU,91.2863
200709,DNK,87.8
200709,DOM,63.61
200709,EGY,29.396
200709,ESP,92.4
200709,EST,85.5
200709,FIN,89.9
200709,FRA,92.3
200709,GBR,86.3
200709,GRC,94.79
200709,GTM,87.7
200709,HKG,71.9
200709,HND,179.5
200709,HRV,86.6
200709,HUN,78.1
200709,IRL,98.8
200709,IRQ,69.75402735
200709,ISL,66.7
200709,ISR,86
200709,ITA,89.3
200709,JOR,67.68
200709,JPN,100.4
200709,KOR,83.8796
200709,LKA,51.36588966
200709,LTU,84.7
200709,LUX,86.6
200709,LVA,87.1
200709,MEX,76.9
200709,NPL,61.39691033
200709,MDA,84.89420319
200709,MKD,89.39
200709,MLT,88.52
200709,MUS,73.39
200709,MYS,95
200709,NGA,82.7
200709,NLD,87.3
200709,NOR,85.9
200709,PER,63.77
200709,PHL,71.32696614
200709,POL,87.9
200709,PRT,91.4
200709,PRY,61.6
200709,ROU,73.05
200709,RUS,50.557
200709,SGP,81.812
200709,SRB,60.6
200709,SVK,85.7286
200709,SVN,92.0915
200709,SWE,95.8843
200709,THA,94.87
200709,TTO,79.9
200709,TUR,57.5
200709,TWN,92.77
200709,UGA,46.89
200709,UGA2,47.02379322
200709,USA,87.4
200709,ZAF,66.4
200710,AUT,86.2
200710,BEL,87.6
200710,BGR,84.52
200710,BLR,76.16
200710,BRA,4927037.5
200710,CAN,89.3
200710,CHE,99.7
200710,CHL,82.9
200710,CHN,84.51
200710,COL,77.5
200710,CRI,69.05
200710,CYP,93.43
200710,CZE,92.5
200710,DEU,91.3095
200710,DNK,88.1
200710,DOM,63.77
200710,EGY,29.661
200710,ESP,93.5
200710,EST,85.8
200710,FIN,90.2
200710,FRA,92.3
200710,GBR,86.5
200710,GRC,95.1872
200710,GTM,88.06
200710,HKG,72.1
200710,HND,181.2
200710,HRV,87.16
200710,HUN,78.5
200710,IRL,98.9
200710,IRQ,71.01083597
200710,ISL,67
200710,ISR,85.7
200710,ITA,89.4
200710,JOR,68.39
200710,JPN,100.5
200710,KOR,84.0404
200710,LKA,52.01764519
200710,LTU,85.1
200710,LUX,86.7
200710,LVA,88
200710,MEX,77.1
200710,NPL,60.83129295
200710,MDA,86.25250244
200710,MKD,89.56
200710,MLT,88.74
200710,MUS,73.81
200710,MYS,95.1
200710,NGA,81.05
200710,NLD,87.3
200710,NOR,86.2
200710,PER,64.03
200710,PHL,71.35122268
200710,POL,88.1
200710,PRT,91.9
200710,PRY,62.1
200710,ROU,73.8
200710,RUS,51.535
200710,SGP,82.009
200710,SRB,61.2
200710,SVK,85.8649
200710,SVN,92.3815
200710,SWE,96.3133
200710,THA,95.08
200710,TTO,79.9
200710,TUR,58.2
200710,TWN,92.93
200710,UGA,47.57
200710,UGA2,47.61567992
200710,USA,87.6
200710,ZAF,66.9
200711,AUT,86.2
200711,BEL,87.7
200711,BGR,85.73
200711,BLR,77.11
200711,BRA,4945540.4
200711,CAN,89.3
200711,CHE,99.8
200711,CHL,83.1
200711,CHN,84.58
200711,COL,77.7
200711,CRI,69.55
200711,CYP,93.3
200711,CZE,92.6
200711,DEU,91.2774
200711,DNK,88
200711,DOM,64.03
200711,EGY,29.971
200711,ESP,93.8
200711,EST,86.2
200711,FIN,90
200711,FRA,92.5
200711,GBR,86.6
200711,GRC,95.3574
200711,GTM,88.95
200711,HKG,72.3
200711,HND,182.9
200711,HRV,87.79
200711,HUN,78.6
200711,IRL,99.1
200711,IRQ,72.39992423
200711,ISL,67.5
200711,ISR,85.7
200711,ITA,89.6
200711,JOR,68.97
200711,JPN,100.6
200711,KOR,84.1187
200711,LKA,51.63632692
200711,LTU,85.7
200711,LUX,86.8
200711,LVA,88.3
200711,MEX,77.3
200711,NPL,61.49884655
200711,MDA,87.37380219
200711,MKD,90.44
200711,MLT,86.24
200711,MUS,74.29
200711,MYS,95.4
200711,NGA,80.38
200711,NLD,87.1
200711,NOR,86.6
200711,PER,64.38
200711,PHL,71.55147082
200711,POL,88.2
200711,PRT,92.1
200711,PRY,63
200711,ROU,74.59
200711,RUS,52.065
200711,SGP,82.436
200711,SRB,61.7
200711,SVK,86.1783
200711,SVN,92.9215
200711,SWE,96.4607
200711,THA,95.17
200711,TTO,80.4
200711,TUR,59.4
200711,TWN,93.01
200711,UGA,47.93
200711,UGA2,47.91105532
200711,USA,87.7
200711,ZAF,67
200712,AUT,86.6
200712,BEL,88
200712,BGR,86.53
200712,BLR,78.26
200712,BRA,4963276.8
200712,CAN,89.3
200712,CHE,100
200712,CHL,83.7
200712,CHN,84.73
200712,COL,78
200712,CRI,70
200712,CYP,93.26
200712,CZE,92.7
200712,DEU,92.1719
200712,DNK,88.1
200712,DOM,64.5
200712,EGY,30.373
200712,ESP,94
200712,EST,86.3
200712,FIN,89.9
200712,FRA,92.7
200712,GBR,87
200712,GRC,95.7486
200712,GTM,89.74
200712,HKG,72.7
200712,HND,183.9
200712,HRV,88.37
200712,HUN,78.7
200712,IDN,63.49
200712,IRL,99.1
200712,IRQ,72.09080601
200712,ISL,67.8
200712,ISR,86
200712,ITA,89.7
200712,JOR,69.59
200712,JPN,100.4
200712,KOR,84.2785
200712,LKA,52.85821855
200712,LTU,85.8
200712,LUX,86.9
200712,LVA,88.4
200712,MEX,77.5
200712,NPL,61.46505512
200712,MDA,88.16020203
200712,MKD,91.56
200712,MLT,86.44
200712,MUS,74.61
200712,MYS,95.6
200712,NGA,79.73
200712,NLD,86.6
200712,NOR,87
200712,PER,64.59
200712,PHL,71.94988354
200712,POL,88.3
200712,PRT,92.1
200712,PRY,63.5
200712,ROU,75.14
200712,RUS,52.508
200712,SGP,83.565
200712,SRB,62.8
200712,SVK,86.2925
200712,SVN,93.1216
200712,SWE,96.5914
200712,THA,95.3
200712,TTO,80.5
200712,TUR,59.4
200712,TWN,93.16
200712,UGA,48.49
200712,UGA2,48.58680575
200712,USA,87.7
200712,ZAF,67.4
200801,ALB,86.69
200801,AUT,86.1
200801,BEL,88
200801,BGR,87.56
200801,BLR,78.89
200801,BRA,4978842
200801,CAN,88.8
200801,CHE,99.3
200801,CHL,84
200801,CHN,84.87
200801,COL,78.6
200801,CRI,70.04
200801,CYP,91.49
200801,CZE,94.7
200801,DEU,91.4143
200801,DNK,87.7
200801,DOM,65.1
200801,EGY,31.586
200801,ESP,92.7
200801,EST,87.3
200801,FIN,89.8
200801,FRA,92.2
200801,GBR,86.4
200801,GRC,94.9239
200801,GTM,90.36
200801,HKG,71.8
200801,HND,185.2
200801,HRV,88.52
200801,HUN,79.3
200801,IDN,64.17
200801,IRL,98.4
200801,IRQ,78.94470069
200801,ISL,67.7
200801,ISR,85.5
200801,ITA,90
200801,JOR,69.84
200801,JPN,100
200801,KOR,84.6794
200801,LKA,55.5023782
200801,LTU,86.2
200801,LUX,86
200801,LVA,91
200801,MEX,77.9
200801,NPL,60.41231836
200801,MDA,89.39440155
200801,MKD,92
200801,MLT,85.99
200801,MUS,75.17
200801,MYS,95.8
200801,NGA,82.9
200801,NLD,86.7
200801,NOR,86.4
200801,PER,64.77
200801,PHL,72.62270534
200801,POL,88.8
200801,PRT,91.5
200801,PRY,64.1
200801,ROU,75.87
200801,RUS,52.984
200801,SGP,83.995
200801,SRB,63.2
200801,SVK,87.3072
200801,SVN,92.1315
200801,SWE,95.1337
200801,THA,95.16
200801,TTO,82
200801,TUR,59.1
200801,TWN,93.21
200801,UGA,48.85
200801,UGA2,48.83571369
200801,UKR,69.957
200801,USA,88
200801,ZAF,68.3
200802,ALB,87.32
200802,AUT,86.3
200802,BEL,88.5
200802,BGR,88.37
200802,BLR,79.6
200802,BRA,4997463.8
200802,CAN,89.1
200802,CHE,99.7
200802,CHL,84
200802,CHN,84.9
200802,COL,79.1
200802,CRI,70.57
200802,CYP,91.55
200802,CZE,95.1
200802,DEU,91.8158
200802,DNK,89.1
200802,DOM,65.3
200802,EGY,32.272
200802,ESP,92.9
200802,EST,87.8
200802,FIN,90.4
200802,FRA,92.5
200802,GBR,86.6
200802,GRC,93.659
200802,GTM,91.03
200802,HKG,72.6
200802,HND,186.6
200802,HRV,88.72
200802,HUN,79.6
200802,IDN,64.61
200802,IRL,99.9
200802,IRQ,77.47719069
200802,ISL,68.6
200802,ISR,85
200802,ITA,90.2
200802,JOR,72.74
200802,JPN,99.8
200802,KOR,84.9989
200802,LKA,57.33332824
200802,LTU,87.1
200802,LUX,87.3
200802,LVA,92.1
200802,MEX,78.3
200802,NPL,61.2731026
200802,MDA,90.73529816
200802,MKD,92.72
200802,MLT,86.34
200802,MUS,75.68
200802,MYS,96
200802,NGA,85.41
200802,NLD,87.3
200802,NOR,87
200802,PER,64.99
200802,PHL,72.66392906
200802,POL,88.9
200802,PRT,91.6
200802,PRY,64.7
200802,ROU,76.17
200802,RUS,53.472
200802,SGP,84.36
200802,SRB,63.4
200802,SVK,87.7545
